Region_code,Provider_code,Provider_name,Treatment_function_code,Treatment_function_name,Wait_0_18,Wait_19_52,wait_52_plus,Median_wait,percentile_95,completed_pathways,Time_Period
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,C_410,Rheumatology Service,21,18,23,9,4,9,2025-11-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,29,11,8,6,10,10,2025-09-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,42,17,12,8,6,4,2025-10-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,C_430,Elderly Medicine Service,31,16,10,9,6,5,2025-11-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,C_502,Gynaecology Service,126,81,105,35,26,37,2025-09-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,C_502,Gynaecology Service,106,122,66,23,25,20,2025-10-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,C_502,Gynaecology Service,104,81,98,33,31,24,2025-11-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X02,Other - Medical Services,258,75,38,36,36,26,2025-09-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X02,Other - Medical Services,306,106,63,41,43,36,2025-10-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X02,Other - Medical Services,294,74,45,24,34,38,2025-11-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-09-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-10-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-11-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X04,Other - Paediatric Services,14,19,17,26,57,31,2025-09-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X04,Other - Paediatric Services,19,15,21,13,24,9,2025-10-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X04,Other - Paediatric Services,22,28,28,30,37,48,2025-11-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X05,Other - Surgical Services,39,350,74,42,39,38,2025-09-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X05,Other - Surgical Services,42,285,151,51,49,62,2025-10-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X05,Other - Surgical Services,31,193,263,69,63,50,2025-11-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X06,Other - Other Services,9,11,19,19,8,4,2025-09-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X06,Other - Other Services,17,13,14,15,2,8,2025-10-01
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,X06,Other - Other Services,15,14,7,4,11,4,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_100,General Surgery Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_100,General Surgery Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_100,General Surgery Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_101,Urology Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_101,Urology Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_101,Urology Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_110,Trauma and Orthopaedic Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_110,Trauma and Orthopaedic Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_110,Trauma and Orthopaedic Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_120,Ear Nose and Throat Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_120,Ear Nose and Throat Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_120,Ear Nose and Throat Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_130,Ophthalmology Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_130,Ophthalmology Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_130,Ophthalmology Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_140,Oral Surgery Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_140,Oral Surgery Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_140,Oral Surgery Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_160,Plastic Surgery Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_160,Plastic Surgery Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_160,Plastic Surgery Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_300,General Internal Medicine Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_300,General Internal Medicine Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_300,General Internal Medicine Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_301,Gastroenterology Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_301,Gastroenterology Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_301,Gastroenterology Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_320,Cardiology Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_320,Cardiology Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_320,Cardiology Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_330,Dermatology Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_330,Dermatology Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_330,Dermatology Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_340,Respiratory Medicine Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_340,Respiratory Medicine Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_340,Respiratory Medicine Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_400,Neurology Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_400,Neurology Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_400,Neurology Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_410,Rheumatology Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_410,Rheumatology Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_410,Rheumatology Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_430,Elderly Medicine Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_430,Elderly Medicine Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_430,Elderly Medicine Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_502,Gynaecology Service,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_502,Gynaecology Service,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,C_502,Gynaecology Service,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X02,Other - Medical Services,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X02,Other - Medical Services,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X02,Other - Medical Services,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X04,Other - Paediatric Services,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X04,Other - Paediatric Services,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X04,Other - Paediatric Services,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X05,Other - Surgical Services,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X05,Other - Surgical Services,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X05,Other - Surgical Services,0,0,0,0,0,0,2025-11-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X06,Other - Other Services,0,0,0,0,0,0,2025-09-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X06,Other - Other Services,0,0,0,0,0,0,2025-10-01
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,X06,Other - Other Services,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_100,General Surgery Service,0,1,0,1,1,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_100,General Surgery Service,0,0,1,0,0,2,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_100,General Surgery Service,0,0,0,0,0,1,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_101,Urology Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_101,Urology Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_101,Urology Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_110,Trauma and Orthopaedic Service,45,169,183,118,75,56,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_110,Trauma and Orthopaedic Service,59,176,201,117,70,54,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_110,Trauma and Orthopaedic Service,27,121,182,122,72,40,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_120,Ear Nose and Throat Service,0,0,1,1,1,2,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_120,Ear Nose and Throat Service,1,2,2,2,1,1,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_120,Ear Nose and Throat Service,0,0,0,0,0,4,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_130,Ophthalmology Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_130,Ophthalmology Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_130,Ophthalmology Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_140,Oral Surgery Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_140,Oral Surgery Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_140,Oral Surgery Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_160,Plastic Surgery Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_160,Plastic Surgery Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_160,Plastic Surgery Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_300,General Internal Medicine Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_300,General Internal Medicine Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_300,General Internal Medicine Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_301,Gastroenterology Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_301,Gastroenterology Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_301,Gastroenterology Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_320,Cardiology Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_320,Cardiology Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_320,Cardiology Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_330,Dermatology Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_330,Dermatology Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_330,Dermatology Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_340,Respiratory Medicine Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_340,Respiratory Medicine Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_340,Respiratory Medicine Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_400,Neurology Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_400,Neurology Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_400,Neurology Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_410,Rheumatology Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_410,Rheumatology Service,0,0,0,0,0,1,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_410,Rheumatology Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_430,Elderly Medicine Service,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_430,Elderly Medicine Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_430,Elderly Medicine Service,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_502,Gynaecology Service,0,0,2,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_502,Gynaecology Service,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,C_502,Gynaecology Service,0,0,0,0,0,1,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X02,Other - Medical Services,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X02,Other - Medical Services,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X02,Other - Medical Services,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X03,Other - Mental Health Services,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X04,Other - Paediatric Services,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X04,Other - Paediatric Services,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X04,Other - Paediatric Services,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X05,Other - Surgical Services,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X05,Other - Surgical Services,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X05,Other - Surgical Services,0,0,0,0,0,0,2025-11-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X06,Other - Other Services,0,0,0,0,0,0,2025-09-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X06,Other - Other Services,0,0,0,0,0,0,2025-10-01
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,X06,Other - Other Services,0,0,0,0,0,0,2025-11-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_100,General Surgery Service,16,11,3,10,7,7,2025-09-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_100,General Surgery Service,8,4,7,18,6,8,2025-10-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_100,General Surgery Service,15,2,8,10,5,9,2025-11-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_101,Urology Service,25,28,10,16,14,8,2025-09-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_101,Urology Service,17,23,15,19,7,3,2025-10-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_101,Urology Service,23,12,9,15,15,14,2025-11-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_110,Trauma and Orthopaedic Service,5,3,2,4,6,7,2025-09-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_110,Trauma and Orthopaedic Service,9,2,4,2,5,7,2025-10-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_110,Trauma and Orthopaedic Service,5,4,8,13,7,12,2025-11-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_120,Ear Nose and Throat Service,25,44,16,12,7,6,2025-09-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_120,Ear Nose and Throat Service,53,33,9,6,9,10,2025-10-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_120,Ear Nose and Throat Service,40,16,8,11,7,2,2025-11-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_130,Ophthalmology Service,129,21,10,11,10,6,2025-09-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_130,Ophthalmology Service,158,35,27,11,8,7,2025-10-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_130,Ophthalmology Service,64,7,6,8,8,1,2025-11-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_140,Oral Surgery Service,6,10,6,3,1,1,2025-09-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_140,Oral Surgery Service,10,8,8,9,3,3,2025-10-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_140,Oral Surgery Service,6,7,6,4,4,1,2025-11-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-09-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-10-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_150,Neurosurgical Service,0,0,0,0,0,0,2025-11-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_160,Plastic Surgery Service,0,0,0,0,0,0,2025-09-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_160,Plastic Surgery Service,0,0,0,0,0,0,2025-10-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_160,Plastic Surgery Service,0,0,0,0,0,0,2025-11-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-09-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-10-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_170,Cardiothoracic Surgery Service,0,0,0,0,0,0,2025-11-01
Y59,R1F,ISLE OF WIGHT NHS TRUST,C_300,General Internal Medicine Service,0,0,0,0,0,0,2025-09-01
